Year,Institute_Type,Institute,Academic Program Name,Program_Year,Quota,Seat Type,Gender,Opening Rank,Closing Rank,Round
2024.0,NIT,NIT Delhi,CSE (BTech),4,OS,EWS,F,2128.0,2128.0,5
2024.0,NIT,NIT Delhi,CSE (BTech),4,OS,EWS (PWD),GN,57.0,57.0,5
2024.0,NIT,NIT Delhi,CSE (BTech),4,OS,OBC-NCL,GN,2900.0,3444.0,5
2024.0,NIT,NIT Delhi,CSE (BTech),4,OS,OBC-NCL,F,3484.0,3595.0,5
2024.0,NIT,NIT Delhi,CSE (BTech),4,OS,OBC-NCL (PWD),F,498.0,498.0,5
2024.0,NIT,NIT Delhi,CSE (BTech),4,OS,SC,GN,681.0,1584.0,5
2024.0,NIT,NIT Delhi,CSE (BTech),4,OS,SC,F,2305.0,2872.0,5
2024.0,NIT,NIT Delhi,CSE (BTech),4,OS,ST,GN,334.0,443.0,5
2024.0,NIT,NIT Delhi,CSE (BTech),4,OS,ST,F,913.0,913.0,5
2024.0,NIT,NIT Delhi,EE (BTech),4,HS,OPEN,GN,17542.0,25757.0,5
2024.0,NIT,NIT Delhi,EE (BTech),4,HS,OPEN,F,28805.0,34150.0,5
2024.0,NIT,NIT Delhi,EE (BTech),4,HS,EWS,GN,4099.0,4769.0,5
2024.0,NIT,NIT Delhi,EE (BTech),4,HS,OBC-NCL,GN,11505.0,12598.0,5
2024.0,NIT,NIT Delhi,EE (BTech),4,HS,OBC-NCL,F,18717.0,19632.0,5
2024.0,NIT,NIT Delhi,EE (BTech),4,HS,SC,GN,3065.0,3586.0,5
2024.0,NIT,NIT Delhi,EE (BTech),4,HS,SC,F,6912.0,6912.0,5
2024.0,NIT,NIT Delhi,EE (BTech),4,HS,ST,GN,2634.0,3938.0,5
2024.0,NIT,NIT Delhi,EE (BTech),4,OS,OPEN,GN,12167.0,16739.0,5
2024.0,NIT,NIT Delhi,EE (BTech),4,OS,OPEN,F,25168.0,25855.0,5
2024.0,NIT,NIT Delhi,EE (BTech),4,OS,OPEN (PWD),GN,602.0,602.0,5
2024.0,NIT,NIT Delhi,EE (BTech),4,OS,EWS,GN,2731.0,2875.0,5
2024.0,NIT,NIT Delhi,EE (BTech),4,OS,EWS,F,4125.0,4125.0,5
2024.0,NIT,NIT Delhi,EE (BTech),4,OS,OBC-NCL,GN,5354.0,6190.0,5
2024.0,NIT,NIT Delhi,EE (BTech),4,OS,OBC-NCL,F,10436.0,10436.0,5
2024.0,NIT,NIT Delhi,EE (BTech),4,OS,OBC-NCL (PWD),GN,371.0,371.0,5
2024.0,NIT,NIT Delhi,EE (BTech),4,OS,SC,GN,2114.0,2935.0,5
2024.0,NIT,NIT Delhi,EE (BTech),4,OS,SC,F,4063.0,4063.0,5
2024.0,NIT,NIT Delhi,EE (BTech),4,OS,ST,GN,1337.0,1448.0,5
2024.0,NIT,NIT Delhi,EE (BTech),4,OS,ST,F,1595.0,1595.0,5
2024.0,NIT,NIT Delhi,ECE (BTech),4,HS,OPEN,GN,13130.0,16179.0,5
2024.0,NIT,NIT Delhi,ECE (BTech),4,HS,OPEN,F,19091.0,22726.0,5
2024.0,NIT,NIT Delhi,ECE (BTech),4,HS,EWS,GN,3314.0,3977.0,5
2024.0,NIT,NIT Delhi,ECE (BTech),4,HS,OBC-NCL,GN,6613.0,10568.0,5
2024.0,NIT,NIT Delhi,ECE (BTech),4,HS,OBC-NCL,F,11232.0,17102.0,5
2024.0,NIT,NIT Delhi,ECE (BTech),4,HS,SC,GN,2692.0,3671.0,5
2024.0,NIT,NIT Delhi,ECE (BTech),4,HS,SC,F,5450.0,5450.0,5
2024.0,NIT,NIT Delhi,ECE (BTech),4,HS,ST,GN,1619.0,2529.0,5
2024.0,NIT,NIT Delhi,ECE (BTech),4,OS,OPEN,GN,8844.0,12080.0,5
2024.0,NIT,NIT Delhi,ECE (BTech),4,OS,OPEN,F,16788.0,17923.0,5
2024.0,NIT,NIT Delhi,ECE (BTech),4,OS,OPEN (PWD),GN,459.0,459.0,5
2024.0,NIT,NIT Delhi,ECE (BTech),4,OS,EWS,GN,1912.0,1919.0,5
2024.0,NIT,NIT Delhi,ECE (BTech),4,OS,EWS,F,3074.0,3074.0,5
2024.0,NIT,NIT Delhi,ECE (BTech),4,OS,OBC-NCL,GN,3977.0,4713.0,5
2024.0,NIT,NIT Delhi,ECE (BTech),4,OS,OBC-NCL (PWD),F,628.0,628.0,5
2024.0,NIT,NIT Delhi,ECE (BTech),4,OS,SC,GN,2168.0,2536.0,5
2024.0,NIT,NIT Delhi,ECE (BTech),4,OS,SC,F,1752.0,1752.0,5
2024.0,NIT,NIT Delhi,ECE (BTech),4,OS,ST,GN,905.0,991.0,5
2024.0,NIT,NIT Delhi,ECE (BTech),4,OS,ST,F,1518.0,1518.0,5
2024.0,NIT,NIT Delhi,Mech (BTech),4,HS,OPEN,GN,17066.0,30040.0,5
2024.0,NIT,NIT Delhi,Mech (BTech),4,HS,OPEN,F,34334.0,36212.0,5
2024.0,NIT,NIT Delhi,Mech (BTech),4,HS,EWS,GN,6376.0,6684.0,5
2024.0,NIT,NIT Delhi,Mech (BTech),4,HS,OBC-NCL,GN,14699.0,16253.0,5
2024.0,NIT,NIT Delhi,Mech (BTech),4,HS,OBC-NCL,F,22258.0,22258.0,5
2024.0,NIT,NIT Delhi,Mech (BTech),4,HS,SC,GN,5448.0,6093.0,5
2024.0,NIT,NIT Delhi,Mech (BTech),4,HS,ST,GN,4069.0,4069.0,5
2024.0,NIT,NIT Delhi,Mech (BTech),4,HS,ST,F,8873.0,8873.0,5
2024.0,NIT,NIT Delhi,Mech (BTech),4,OS,OPEN,GN,1737.0,22208.0,5
2024.0,NIT,NIT Delhi,Mech (BTech),4,OS,OPEN,F,26420.0,26420.0,5
2024.0,NIT,NIT Delhi,Mech (BTech),4,OS,OPEN (PWD),GN,803.0,803.0,5
2024.0,NIT,NIT Delhi,Mech (BTech),4,OS,EWS,GN,3563.0,3772.0,5
2024.0,NIT,NIT Delhi,Mech (BTech),4,OS,OBC-NCL,GN,6616.0,8710.0,5
2024.0,NIT,NIT Delhi,Mech (BTech),4,OS,OBC-NCL,F,10275.0,16086.0,5
2024.0,NIT,NIT Delhi,Mech (BTech),4,OS,SC,GN,2369.0,3934.0,5
2024.0,NIT,NIT Delhi,Mech (BTech),4,OS,SC,F,6847.0,6847.0,5
2024.0,NIT,NIT Delhi,Mech (BTech),4,OS,ST,GN,1423.0,1423.0,5
2024.0,NIT,NIT Delhi,VLSI Design and Technology (BTech),4,HS,OPEN,GN,17771.0,18485.0,5
2024.0,NIT,NIT Delhi,VLSI Design and Technology (BTech),4,HS,OPEN,F,24228.0,24228.0,5
2024.0,NIT,NIT Delhi,VLSI Design and Technology (BTech),4,HS,OPEN (PWD),GN,615.0,615.0,5
2024.0,NIT,NIT Delhi,VLSI Design and Technology (BTech),4,HS,EWS,GN,4822.0,5478.0,5
2024.0,NIT,NIT Delhi,VLSI Design and Technology (BTech),4,HS,OBC-NCL,GN,11436.0,11925.0,5
2024.0,NIT,NIT Delhi,VLSI Design and Technology (BTech),4,HS,OBC-NCL,F,21378.0,21378.0,5
2024.0,NIT,NIT Delhi,VLSI Design and Technology (BTech),4,HS,SC,GN,3763.0,3763.0,5
2024.0,NIT,NIT Delhi,VLSI Design and Technology (BTech),4,HS,SC,F,7775.0,7775.0,5
2024.0,NIT,NIT Delhi,VLSI Design and Technology (BTech),4,OS,OPEN,GN,10688.0,15438.0,5
2024.0,NIT,NIT Delhi,VLSI Design and Technology (BTech),4,OS,OPEN,F,22510.0,22510.0,5
2024.0,NIT,NIT Delhi,VLSI Design and Technology (BTech),4,OS,EWS,F,4598.0,4598.0,5
2024.0,NIT,NIT Delhi,VLSI Design and Technology (BTech),4,OS,OBC-NCL,GN,5195.0,5708.0,5
2024.0,NIT,NIT Delhi,VLSI Design and Technology (BTech),4,OS,SC,GN,3799.0,3930.0,5
2024.0,NIT,NIT Delhi,VLSI Design and Technology (BTech),4,OS,ST,GN,1730.0,1730.0,5
2024.0,NIT,NIT Durgapur,Math & Comp (BTech),4,HS,OPEN,GN,12811.0,19108.0,5
2024.0,NIT,NIT Durgapur,Math & Comp (BTech),4,HS,OPEN,F,21013.0,26580.0,5
2024.0,NIT,NIT Durgapur,Math & Comp (BTech),4,HS,OPEN (PWD),GN,2391.0,2391.0,5
2024.0,NIT,NIT Durgapur,Math & Comp (BTech),4,HS,EWS,GN,4484.0,4901.0,5
2024.0,NIT,NIT Durgapur,Math & Comp (BTech),4,HS,EWS,F,10441.0,10441.0,5
2024.0,NIT,NIT Durgapur,Math & Comp (BTech),4,HS,OBC-NCL,GN,6095.0,11771.0,5
2024.0,NIT,NIT Durgapur,Math & Comp (BTech),4,HS,OBC-NCL,F,16503.0,21124.0,5
2024.0,NIT,NIT Durgapur,Math & Comp (BTech),4,HS,SC,GN,1659.0,2715.0,5
2024.0,NIT,NIT Durgapur,Math & Comp (BTech),4,HS,SC,F,6640.0,6640.0,5
2024.0,NIT,NIT Durgapur,Math & Comp (BTech),4,HS,ST,GN,4615.0,4615.0,5
2024.0,NIT,NIT Durgapur,Math & Comp (BTech),4,HS,ST,F,5506.0,5506.0,5
2024.0,NIT,NIT Durgapur,Math & Comp (BTech),4,OS,OPEN,GN,9154.0,12077.0,5
2024.0,NIT,NIT Durgapur,Math & Comp (BTech),4,OS,OPEN,F,16354.0,18005.0,5
2024.0,NIT,NIT Durgapur,Math & Comp (BTech),4,OS,EWS,GN,1816.0,1907.0,5
2024.0,NIT,NIT Durgapur,Math & Comp (BTech),4,OS,EWS,F,3610.0,3610.0,5
2024.0,NIT,NIT Durgapur,Math & Comp (BTech),4,OS,OBC-NCL,GN,3645.0,4234.0,5
2024.0,NIT,NIT Durgapur,Math & Comp (BTech),4,OS,OBC-NCL,F,8392.0,8885.0,5
2024.0,NIT,NIT Durgapur,Math & Comp (BTech),4,OS,OBC-NCL (PWD),GN,448.0,448.0,5
2024.0,NIT,NIT Durgapur,Math & Comp (BTech),4,OS,SC,GN,2191.0,2746.0,5
2024.0,NIT,NIT Durgapur,Math & Comp (BTech),4,OS,ST,GN,847.0,847.0,5
2024.0,NIT,NIT Durgapur,Math & Comp (BTech),4,OS,ST,F,2125.0,2125.0,5
2024.0,NIT,NIT Durgapur,BioTech (BTech),4,HS,OPEN,GN,44728.0,52643.0,5
2024.0,NIT,NIT Durgapur,BioTech (BTech),4,HS,OPEN,F,25088.0,41918.0,5
2024.0,NIT,NIT Durgapur,BioTech (BTech),4,HS,OPEN (PWD),GN,2200.0,2200.0,5
2024.0,NIT,NIT Durgapur,BioTech (BTech),4,HS,EWS,GN,15786.0,16724.0,5
2024.0,NIT,NIT Durgapur,BioTech (BTech),4,HS,EWS,F,35087.0,35087.0,5
2024.0,NIT,NIT Durgapur,BioTech (BTech),4,HS,OBC-NCL,GN,19544.0,37828.0,5
2024.0,NIT,NIT Durgapur,BioTech (BTech),4,HS,OBC-NCL,F,30378.0,32414.0,5
2024.0,NIT,NIT Durgapur,BioTech (BTech),4,HS,SC,GN,6513.0,8588.0,5
2024.0,NIT,NIT Durgapur,BioTech (BTech),4,HS,SC,F,4342.0,4342.0,5
2024.0,NIT,NIT Durgapur,BioTech (BTech),4,HS,ST,GN,7590.0,8845.0,5
2024.0,NIT,NIT Durgapur,BioTech (BTech),4,HS,ST,F,15221.0,15221.0,5
2024.0,NIT,NIT Durgapur,BioTech (BTech),4,OS,OPEN,GN,35794.0,47888.0,5
2024.0,NIT,NIT Durgapur,BioTech (BTech),4,OS,OPEN,F,45243.0,52107.0,5
2024.0,NIT,NIT Durgapur,BioTech (BTech),4,OS,OPEN (PWD),GN,1296.0,1296.0,5
2024.0,NIT,NIT Durgapur,BioTech (BTech),4,OS,EWS,GN,7756.0,8113.0,5
2024.0,NIT,NIT Durgapur,BioTech (BTech),4,OS,EWS,F,8502.0,8502.0,5
2024.0,NIT,NIT Durgapur,BioTech (BTech),4,OS,OBC-NCL,GN,14215.0,15137.0,5
2024.0,NIT,NIT Durgapur,BioTech (BTech),4,OS,OBC-NCL,F,20041.0,20311.0,5
2024.0,NIT,NIT Durgapur,BioTech (BTech),4,OS,OBC-NCL (PWD),GN,1073.0,1073.0,5
2024.0,NIT,NIT Durgapur,BioTech (BTech),4,OS,SC,GN,4583.0,7130.0,5
2024.0,NIT,NIT Durgapur,BioTech (BTech),4,OS,SC,F,9530.0,9530.0,5
2024.0,NIT,NIT Durgapur,BioTech (BTech),4,OS,ST,GN,2439.0,2906.0,5
2024.0,NIT,NIT Durgapur,BioTech (BTech),4,OS,ST,F,4401.0,4401.0,5
2024.0,NIT,NIT Durgapur,Biotechnology (DD),5,HS,OPEN,GN,39332.0,39332.0,5
2024.0,NIT,NIT Durgapur,Biotechnology (DD),5,HS,EWS,F,36277.0,36277.0,5
2024.0,NIT,NIT Durgapur,Biotechnology (DD),5,HS,OBC-NCL,GN,38653.0,38653.0,5
2024.0,NIT,NIT Durgapur,Biotechnology (DD),5,HS,SC,GN,9379.0,9379.0,5
2024.0,NIT,NIT Durgapur,Biotechnology (DD),5,OS,OPEN,GN,41093.0,47996.0,5
2024.0,NIT,NIT Durgapur,Biotechnology (DD),5,OS,ST,GN,2920.0,2920.0,5
2024.0,NIT,NIT Durgapur,Chem Engg (BTech),4,HS,OPEN,GN,33720.0,38799.0,5
2024.0,NIT,NIT Durgapur,Chem Engg (BTech),4,HS,OPEN,F,33919.0,35209.0,5
2024.0,NIT,NIT Durgapur,Chem Engg (BTech),4,HS,OPEN (PWD),GN,1164.0,1164.0,5
2024.0,NIT,NIT Durgapur,Chem Engg (BTech),4,HS,EWS,GN,9875.0,11999.0,5
2024.0,NIT,NIT Durgapur,Chem Engg (BTech),4,HS,EWS,F,16315.0,16315.0,5
2024.0,NIT,NIT Durgapur,Chem Engg (BTech),4,HS,OBC-NCL,GN,22063.0,25528.0,5
2024.0,NIT,NIT Durgapur,Chem Engg (BTech),4,HS,OBC-NCL,F,28881.0,29454.0,5
2024.0,NIT,NIT Durgapur,Chem Engg (BTech),4,HS,SC,GN,4097.0,5637.0,5
2024.0,NIT,NIT Durgapur,Chem Engg (BTech),4,HS,SC,F,9137.0,9137.0,5
2024.0,NIT,NIT Durgapur,Chem Engg (BTech),4,HS,ST,GN,9475.0,9928.0,5
2024.0,NIT,NIT Durgapur,Chem Engg (BTech),4,HS,ST,F,13528.0,13528.0,5
2024.0,NIT,NIT Durgapur,Chem Engg (BTech),4,OS,OPEN,GN,28000.0,33696.0,5
2024.0,NIT,NIT Durgapur,Chem Engg (BTech),4,OS,OPEN,F,38597.0,40727.0,5
2024.0,NIT,NIT Durgapur,Chem Engg (BTech),4,OS,OPEN (PWD),GN,1813.0,1813.0,5
2024.0,NIT,NIT Durgapur,Chem Engg (BTech),4,OS,EWS,GN,5615.0,6165.0,5
2024.0,NIT,NIT Durgapur,Chem Engg (BTech),4,OS,EWS,F,7214.0,7214.0,5
2024.0,NIT,NIT Durgapur,Chem Engg (BTech),4,OS,OBC-NCL,GN,10183.0,11747.0,5
2024.0,NIT,NIT Durgapur,Chem Engg (BTech),4,OS,OBC-NCL,F,15496.0,16013.0,5
2024.0,NIT,NIT Durgapur,Chem Engg (BTech),4,OS,OBC-NCL (PWD),GN,1674.0,1674.0,5
2024.0,NIT,NIT Durgapur,Chem Engg (BTech),4,OS,SC,GN,6037.0,6367.0,5
2024.0,NIT,NIT Durgapur,Chem Engg (BTech),4,OS,SC,F,7267.0,7267.0,5
2024.0,NIT,NIT Durgapur,Chem Engg (BTech),4,OS,ST,GN,2030.0,2084.0,5
2024.0,NIT,NIT Durgapur,Chem Engg (BTech),4,OS,ST,F,3390.0,3390.0,5
2024.0,NIT,NIT Durgapur,Chem (DD),5,HS,OPEN,GN,34347.0,39810.0,5
2024.0,NIT,NIT Durgapur,Chem (DD),5,HS,OBC-NCL,GN,27262.0,27262.0,5
2024.0,NIT,NIT Durgapur,Chem (DD),5,HS,SC,GN,6450.0,6450.0,5
2024.0,NIT,NIT Durgapur,Chem (DD),5,OS,OPEN,GN,34405.0,34405.0,5
2024.0,NIT,NIT Durgapur,Chem (DD),5,OS,OPEN,F,44280.0,44280.0,5
2024.0,NIT,NIT Durgapur,Chem (DD),5,OS,OBC-NCL,GN,12673.0,12673.0,5
2024.0,NIT,NIT Durgapur,Chemistry (Integrated Master of Science),5,HS,OPEN,GN,53000.0,55579.0,5
2024.0,NIT,NIT Durgapur,Chemistry (Integrated Master of Science),5,HS,OPEN,F,55746.0,55746.0,5
2024.0,NIT,NIT Durgapur,Chemistry (Integrated Master of Science),5,HS,EWS,GN,17155.0,17155.0,5
2024.0,NIT,NIT Durgapur,Chemistry (Integrated Master of Science),5,HS,OBC-NCL,GN,40381.0,40766.0,5
2024.0,NIT,NIT Durgapur,Chemistry (Integrated Master of Science),5,HS,SC,GN,10026.0,10026.0,5
2024.0,NIT,NIT Durgapur,Chemistry (Integrated Master of Science),5,OS,OPEN,GN,52850.0,54181.0,5
2024.0,NIT,NIT Durgapur,Chemistry (Integrated Master of Science),5,OS,OPEN,F,62067.0,62067.0,5
2024.0,NIT,NIT Durgapur,Chemistry (Integrated Master of Science),5,OS,EWS,GN,9327.0,9327.0,5
2024.0,NIT,NIT Durgapur,Chemistry (Integrated Master of Science),5,OS,OBC-NCL,GN,16447.0,18415.0,5
2024.0,NIT,NIT Durgapur,Chemistry (Integrated Master of Science),5,OS,OBC-NCL,F,20371.0,20371.0,5
2024.0,NIT,NIT Durgapur,Chemistry (Integrated Master of Science),5,OS,SC,GN,9454.0,9454.0,5
2024.0,NIT,NIT Durgapur,Chemistry (Integrated Master of Science),5,OS,ST,GN,3238.0,3238.0,5
2024.0,NIT,NIT Durgapur,Civil (BTech),4,HS,OPEN,GN,30900.0,44468.0,5
2024.0,NIT,NIT Durgapur,Civil (BTech),4,HS,OPEN,F,48151.0,53154.0,5
2024.0,NIT,NIT Durgapur,Civil (BTech),4,HS,OPEN (PWD),GN,2552.0,2552.0,5
2024.0,NIT,NIT Durgapur,Civil (BTech),4,HS,EWS,GN,14606.0,15717.0,5
2024.0,NIT,NIT Durgapur,Civil (BTech),4,HS,EWS,F,22652.0,22652.0,5
2024.0,NIT,NIT Durgapur,Civil (BTech),4,HS,OBC-NCL,GN,20325.0,29500.0,5
2024.0,NIT,NIT Durgapur,Civil (BTech),4,HS,OBC-NCL,F,38758.0,41915.0,5
2024.0,NIT,NIT Durgapur,Civil (BTech),4,HS,SC,GN,6952.0,8362.0,5
2024.0,NIT,NIT Durgapur,Civil (BTech),4,HS,SC,F,10541.0,10736.0,5
2024.0,NIT,NIT Durgapur,Civil (BTech),4,HS,ST,GN,5669.0,6811.0,5
2024.0,NIT,NIT Durgapur,Civil (BTech),4,HS,ST,F,9528.0,9528.0,5
2024.0,NIT,NIT Durgapur,Civil (BTech),4,OS,OPEN,GN,33236.0,40215.0,5
2024.0,NIT,NIT Durgapur,Civil (BTech),4,OS,OPEN,F,49272.0,50702.0,5
2024.0,NIT,NIT Durgapur,Civil (BTech),4,OS,EWS,GN,6519.0,6556.0,5
2024.0,NIT,NIT Durgapur,Civil (BTech),4,OS,EWS,F,8293.0,8293.0,5
2024.0,NIT,NIT Durgapur,Civil (BTech),4,OS,OBC-NCL,GN,12376.0,12892.0,5
2024.0,NIT,NIT Durgapur,Civil (BTech),4,OS,OBC-NCL,F,18934.0,20111.0,5
2024.0,NIT,NIT Durgapur,Civil (BTech),4,OS,OBC-NCL (PWD),GN,792.0,792.0,5
2024.0,NIT,NIT Durgapur,Civil (BTech),4,OS,SC,GN,4276.0,5957.0,5
2024.0,NIT,NIT Durgapur,Civil (BTech),4,OS,SC,F,8736.0,9038.0,5
2024.0,NIT,NIT Durgapur,Civil (BTech),4,OS,ST,GN,1543.0,1585.0,5
2024.0,NIT,NIT Durgapur,Civil (BTech),4,OS,ST,F,3107.0,3107.0,5
2024.0,NIT,NIT Durgapur,CSE (BTech),4,HS,OPEN,GN,5446.0,14090.0,5
2024.0,NIT,NIT Durgapur,CSE (BTech),4,HS,OPEN,F,10671.0,18785.0,5
2024.0,NIT,NIT Durgapur,CSE (BTech),4,HS,OPEN (PWD),GN,107.0,107.0,5
2024.0,NIT,NIT Durgapur,CSE (BTech),4,HS,EWS,GN,2182.0,4275.0,5
2024.0,NIT,NIT Durgapur,CSE (BTech),4,HS,EWS,F,3454.0,7651.0,5
2024.0,NIT,NIT Durgapur,CSE (BTech),4,HS,EWS (PWD),GN,481.0,481.0,5
2024.0,NIT,NIT Durgapur,CSE (BTech),4,HS,OBC-NCL,GN,3463.0,8278.0,5
2024.0,NIT,NIT Durgapur,CSE (BTech),4,HS,OBC-NCL,F,11890.0,15435.0,5
2024.0,NIT,NIT Durgapur,CSE (BTech),4,HS,OBC-NCL (PWD),GN,226.0,226.0,5
2024.0,NIT,NIT Durgapur,CSE (BTech),4,HS,SC,GN,618.0,1466.0,5
2024.0,NIT,NIT Durgapur,CSE (BTech),4,HS,SC,F,1173.0,2262.0,5
2024.0,NIT,NIT Durgapur,CSE (BTech),4,HS,SC (PWD),GN,21.0,21.0,5
2024.0,NIT,NIT Durgapur,CSE (BTech),4,HS,ST,GN,251.0,2160.0,5
2024.0,NIT,NIT Durgapur,CSE (BTech),4,HS,ST,F,2653.0,3203.0,5
2024.0,NIT,NIT Durgapur,CSE (BTech),4,OS,OPEN,GN,5973.0,8765.0,5
2024.0,NIT,NIT Durgapur,CSE (BTech),4,OS,OPEN,F,9300.0,11623.0,5
2024.0,NIT,NIT Durgapur,CSE (BTech),4,OS,OPEN (PWD),GN,288.0,288.0,5
2024.0,NIT,NIT Durgapur,CSE (BTech),4,OS,EWS,GN,1224.0,1397.0,5
2024.0,NIT,NIT Durgapur,CSE (BTech),4,OS,EWS,F,1892.0,2151.0,5
2024.0,NIT,NIT Durgapur,CSE (BTech),4,OS,OBC-NCL,GN,2054.0,3182.0,5
2024.0,NIT,NIT Durgapur,CSE (BTech),4,OS,OBC-NCL,F,4212.0,5182.0,5
2024.0,NIT,NIT Durgapur,CSE (BTech),4,OS,OBC-NCL (PWD),GN,180.0,180.0,5
2024.0,NIT,NIT Durgapur,CSE (BTech),4,OS,SC,GN,1449.0,1934.0,5
2024.0,NIT,NIT Durgapur,CSE (BTech),4,OS,SC,F,1334.0,3009.0,5
2024.0,NIT,NIT Durgapur,CSE (BTech),4,OS,ST,GN,393.0,458.0,5
2024.0,NIT,NIT Durgapur,CSE (BTech),4,OS,ST,F,736.0,1188.0,5
2024.0,NIT,NIT Durgapur,EE (BTech),4,HS,OPEN,GN,20004.0,23223.0,5
2024.0,NIT,NIT Durgapur,EE (BTech),4,HS,OPEN,F,27454.0,32123.0,5
2024.0,NIT,NIT Durgapur,EE (BTech),4,HS,OPEN (PWD),GN,1171.0,1171.0,5
2024.0,NIT,NIT Durgapur,EE (BTech),4,HS,EWS,GN,6409.0,6620.0,5
2024.0,NIT,NIT Durgapur,EE (BTech),4,HS,EWS,F,13464.0,13464.0,5
2024.0,NIT,NIT Durgapur,EE (BTech),4,HS,OBC-NCL,GN,13028.0,17401.0,5
2024.0,NIT,NIT Durgapur,EE (BTech),4,HS,OBC-NCL,F,19734.0,28372.0,5
2024.0,NIT,NIT Durgapur,EE (BTech),4,HS,SC,GN,3159.0,3940.0,5
2024.0,NIT,NIT Durgapur,EE (BTech),4,HS,SC,F,4390.0,6515.0,5
2024.0,NIT,NIT Durgapur,EE (BTech),4,HS,ST,GN,2644.0,3373.0,5
2024.0,NIT,NIT Durgapur,EE (BTech),4,HS,ST,F,1808.0,1808.0,5
2024.0,NIT,NIT Durgapur,EE (BTech),4,OS,OPEN,GN,14715.0,19559.0,5
2024.0,NIT,NIT Durgapur,EE (BTech),4,OS,OPEN,F,23914.0,31268.0,5
2024.0,NIT,NIT Durgapur,EE (BTech),4,OS,OPEN (PWD),GN,1410.0,1410.0,5
2024.0,NIT,NIT Durgapur,EE (BTech),4,OS,EWS,GN,3033.0,3226.0,5
2024.0,NIT,NIT Durgapur,EE (BTech),4,OS,EWS,F,5302.0,5302.0,5
2024.0,NIT,NIT Durgapur,EE (BTech),4,OS,OBC-NCL,GN,5783.0,6475.0,5
2024.0,NIT,NIT Durgapur,EE (BTech),4,OS,OBC-NCL,F,9082.0,9504.0,5
2024.0,NIT,NIT Durgapur,EE (BTech),4,OS,OBC-NCL (PWD),GN,646.0,737.0,5
2024.0,NIT,NIT Durgapur,EE (BTech),4,OS,SC,GN,3207.0,3955.0,5
2024.0,NIT,NIT Durgapur,EE (BTech),4,OS,SC,F,5518.0,5717.0,5
2024.0,NIT,NIT Durgapur,EE (BTech),4,OS,ST,GN,1093.0,1139.0,5
2024.0,NIT,NIT Durgapur,EE (BTech),4,OS,ST,F,2100.0,2100.0,5
2024.0,NIT,NIT Durgapur,ECE (BTech),4,HS,OPEN,GN,12069.0,19252.0,5
2024.0,NIT,NIT Durgapur,ECE (BTech),4,HS,OPEN,F,22279.0,23007.0,5
2024.0,NIT,NIT Durgapur,ECE (BTech),4,HS,OPEN (PWD),GN,414.0,414.0,5
2024.0,NIT,NIT Durgapur,ECE (BTech),4,HS,EWS,GN,5951.0,6124.0,5
2024.0,NIT,NIT Durgapur,ECE (BTech),4,HS,EWS,F,9393.0,9393.0,5
2024.0,NIT,NIT Durgapur,ECE (BTech),4,HS,OBC-NCL,GN,7273.0,12936.0,5
2024.0,NIT,NIT Durgapur,ECE (BTech),4,HS,OBC-NCL,F,15608.0,18159.0,5
2024.0,NIT,NIT Durgapur,ECE (BTech),4,HS,OBC-NCL (PWD),GN,177.0,177.0,5
2024.0,NIT,NIT Durgapur,ECE (BTech),4,HS,SC,GN,1739.0,2901.0,5
2024.0,NIT,NIT Durgapur,ECE (BTech),4,HS,SC,F,4056.0,4056.0,5
2024.0,NIT,NIT Durgapur,ECE (BTech),4,HS,ST,GN,1478.0,3002.0,5
2024.0,NIT,NIT Durgapur,ECE (BTech),4,HS,ST,F,4938.0,4938.0,5
2024.0,NIT,NIT Durgapur,ECE (BTech),4,OS,OPEN,GN,9270.0,13608.0,5
2024.0,NIT,NIT Durgapur,ECE (BTech),4,OS,OPEN,F,17085.0,20568.0,5
2024.0,NIT,NIT Durgapur,ECE (BTech),4,OS,OPEN (PWD),GN,593.0,593.0,5
2024.0,NIT,NIT Durgapur,ECE (BTech),4,OS,EWS,GN,2057.0,2149.0,5
2024.0,NIT,NIT Durgapur,ECE (BTech),4,OS,EWS,F,3292.0,3292.0,5
2024.0,NIT,NIT Durgapur,ECE (BTech),4,OS,OBC-NCL,GN,3555.0,4631.0,5
2024.0,NIT,NIT Durgapur,ECE (BTech),4,OS,OBC-NCL,F,7282.0,7588.0,5
2024.0,NIT,NIT Durgapur,ECE (BTech),4,OS,SC,GN,2052.0,2851.0,5
2024.0,NIT,NIT Durgapur,ECE (BTech),4,OS,SC,F,4032.0,4059.0,5
2024.0,NIT,NIT Durgapur,ECE (BTech),4,OS,ST,GN,603.0,757.0,5
2024.0,NIT,NIT Durgapur,ECE (BTech),4,OS,ST,F,1885.0,1885.0,5
2024.0,NIT,NIT Durgapur,Mech (BTech),4,HS,OPEN,GN,24328.0,32976.0,5
2024.0,NIT,NIT Durgapur,Mech (BTech),4,HS,OPEN,F,36478.0,49258.0,5
2024.0,NIT,NIT Durgapur,Mech (BTech),4,HS,OPEN (PWD),GN,775.0,775.0,5
2024.0,NIT,NIT Durgapur,Mech (BTech),4,HS,EWS,GN,6923.0,10116.0,5
2024.0,NIT,NIT Durgapur,Mech (BTech),4,HS,EWS,F,15078.0,16616.0,5
2024.0,NIT,NIT Durgapur,Mech (BTech),4,HS,OBC-NCL,GN,13392.0,23991.0,5
