Year,Institute,Academic Program Name,Program_Year,Quota,Seat Type,Gender,Opening Rank,Closing Rank,Round
2023.0,IIIT Kota,CSE (BTech),4,AI,OPEN,GN,12721.0,22296.0,6
2023.0,IIIT Kota,CSE (BTech),4,AI,OPEN,F,18761.0,29830.0,6
2023.0,IIIT Kota,CSE (BTech),4,AI,OPEN (PwD),GN,807.0,1289.0,6
2023.0,IIIT Kota,CSE (BTech),4,AI,OPEN (PwD),F,1650.0,1650.0,6
2023.0,IIIT Kota,CSE (BTech),4,AI,EWS,GN,3447.0,4201.0,6
2023.0,IIIT Kota,CSE (BTech),4,AI,EWS,F,4592.0,5281.0,6
2023.0,IIIT Kota,CSE (BTech),4,AI,EWS (PwD),GN,334.0,334.0,6
2023.0,IIIT Kota,CSE (BTech),4,AI,OBC-NCL,GN,5954.0,9266.0,6
2023.0,IIIT Kota,CSE (BTech),4,AI,OBC-NCL,F,10898.0,13780.0,6
2023.0,IIIT Kota,CSE (BTech),4,AI,OBC-NCL (PwD),GN,525.0,889.0,6
2023.0,IIIT Kota,CSE (BTech),4,AI,SC,GN,1783.0,5382.0,6
2023.0,IIIT Kota,CSE (BTech),4,AI,SC,F,4383.0,6671.0,6
2023.0,IIIT Kota,CSE (BTech),4,AI,ST,GN,629.0,3386.0,6
2023.0,IIIT Kota,CSE (BTech),4,AI,ST,F,2740.0,3764.0,6
2023.0,IIIT Kota,ECE (BTech),4,AI,OPEN,GN,23154.0,31608.0,6
2023.0,IIIT Kota,ECE (BTech),4,AI,OPEN,F,31714.0,33828.0,6
2023.0,IIIT Kota,ECE (BTech),4,AI,OPEN (PwD),GN,2423.0,2423.0,6
2023.0,IIIT Kota,ECE (BTech),4,AI,EWS,GN,4913.0,5546.0,6
2023.0,IIIT Kota,ECE (BTech),4,AI,EWS,F,6125.0,6135.0,6
2023.0,IIIT Kota,ECE (BTech),4,AI,OBC-NCL,GN,10042.0,12920.0,6
2023.0,IIIT Kota,ECE (BTech),4,AI,OBC-NCL,F,15617.0,17308.0,6
2023.0,IIIT Kota,ECE (BTech),4,AI,SC,GN,6416.0,8237.0,6
2023.0,IIIT Kota,ECE (BTech),4,AI,SC,F,8494.0,8994.0,6
2023.0,IIIT Kota,ECE (BTech),4,AI,ST,GN,2483.0,3871.0,6
2023.0,IIIT Kota,ECE (BTech),4,AI,ST,F,4749.0,4749.0,6
2023.0,IIITG,CSE (BTech),4,AI,OPEN,GN,15041.0,20625.0,6
2023.0,IIITG,CSE (BTech),4,AI,OPEN,F,22514.0,30265.0,6
2023.0,IIITG,CSE (BTech),4,AI,OPEN (PwD),GN,844.0,1125.0,6
2023.0,IIITG,CSE (BTech),4,AI,EWS,GN,3104.0,3218.0,6
2023.0,IIITG,CSE (BTech),4,AI,EWS,F,4695.0,4695.0,6
2023.0,IIITG,CSE (BTech),4,AI,OBC-NCL,GN,5570.0,8246.0,6
2023.0,IIITG,CSE (BTech),4,AI,OBC-NCL,F,10432.0,13560.0,6
2023.0,IIITG,CSE (BTech),4,AI,OBC-NCL (PwD),GN,629.0,629.0,6
2023.0,IIITG,CSE (BTech),4,AI,SC,GN,1928.0,5043.0,6
2023.0,IIITG,CSE (BTech),4,AI,SC,F,6466.0,6983.0,6
2023.0,IIITG,CSE (BTech),4,AI,ST,GN,1183.0,2614.0,6
2023.0,IIITG,CSE (BTech),4,AI,ST,F,2133.0,3025.0,6
2023.0,IIITG,ECE (BTech),4,AI,OPEN,GN,6816.0,32508.0,6
2023.0,IIITG,ECE (BTech),4,AI,OPEN,F,30538.0,35265.0,6
2023.0,IIITG,ECE (BTech),4,AI,OPEN (PwD),GN,1756.0,1756.0,6
2023.0,IIITG,ECE (BTech),4,AI,EWS,GN,5038.0,5114.0,6
2023.0,IIITG,ECE (BTech),4,AI,OBC-NCL,GN,9744.0,13335.0,6
2023.0,IIITG,ECE (BTech),4,AI,OBC-NCL,F,15454.0,17194.0,6
2023.0,IIITG,ECE (BTech),4,AI,OBC-NCL (PwD),GN,1248.0,1248.0,6
2023.0,IIITG,ECE (BTech),4,AI,SC,GN,6443.0,8502.0,6
2023.0,IIITG,ECE (BTech),4,AI,SC,F,7516.0,9078.0,6
2023.0,IIITG,ECE (BTech),4,AI,ST,GN,640.0,3575.0,6
2023.0,IIITG,ECE (BTech),4,AI,ST,F,3547.0,3547.0,6
2023.0,IIIT Kalyani,CSE (BTech),4,AI,OPEN,GN,22025.0,37195.0,6
2023.0,IIIT Kalyani,CSE (BTech),4,AI,OPEN (PwD),GN,339.0,402.0,6
2023.0,IIIT Kalyani,CSE (BTech),4,AI,EWS,GN,5840.0,6249.0,6
2023.0,IIIT Kalyani,CSE (BTech),4,AI,OBC-NCL,GN,10563.0,14772.0,6
2023.0,IIIT Kalyani,CSE (BTech),4,AI,OBC-NCL (PwD),GN,533.0,533.0,6
2023.0,IIIT Kalyani,CSE (BTech),4,AI,SC,GN,3646.0,7001.0,6
2023.0,IIIT Kalyani,CSE (BTech),4,AI,ST,GN,1915.0,4103.0,6
2023.0,IIIT Kalyani,ECE (BTech),4,AI,OPEN,GN,38022.0,41775.0,6
2023.0,IIIT Kalyani,ECE (BTech),4,AI,OPEN (PwD),GN,2288.0,2288.0,6
2023.0,IIIT Kalyani,ECE (BTech),4,AI,EWS,GN,6763.0,7076.0,6
2023.0,IIIT Kalyani,ECE (BTech),4,AI,OBC-NCL,GN,14843.0,16321.0,6
2023.0,IIIT Kalyani,ECE (BTech),4,AI,SC,GN,6564.0,8655.0,6
2023.0,IIIT Kalyani,ECE (BTech),4,AI,ST,GN,4264.0,4712.0,6
2023.0,IIIT Sonepat,CSE (BTech),4,AI,OPEN,GN,17023.0,25572.0,6
2023.0,IIIT Sonepat,CSE (BTech),4,AI,OPEN (PwD),GN,879.0,1337.0,6
2023.0,IIIT Sonepat,CSE (BTech),4,AI,EWS,GN,4004.0,4519.0,6
2023.0,IIIT Sonepat,CSE (BTech),4,AI,OBC-NCL,GN,8182.0,10361.0,6
2023.0,IIIT Sonepat,CSE (BTech),4,AI,OBC-NCL (PwD),GN,1276.0,1276.0,6
2023.0,IIIT Sonepat,CSE (BTech),4,AI,SC,GN,4100.0,6409.0,6
2023.0,IIIT Sonepat,CSE (BTech),4,AI,ST,GN,2930.0,3883.0,6
2023.0,IIIT Sonepat,IT (BTech),4,AI,OPEN,GN,21020.0,27255.0,6
2023.0,IIIT Sonepat,IT (BTech),4,AI,OPEN (PwD),GN,937.0,937.0,6
2023.0,IIIT Sonepat,IT (BTech),4,AI,EWS,GN,4299.0,4659.0,6
2023.0,IIIT Sonepat,IT (BTech),4,AI,OBC-NCL,GN,10425.0,11845.0,6
2023.0,IIIT Sonepat,IT (BTech),4,AI,SC,GN,6535.0,7380.0,6
2023.0,IIIT Sonepat,IT (BTech),4,AI,ST,GN,3954.0,4547.0,6
2023.0,IIITU,CSE (BTech),4,AI,OPEN,GN,19413.0,27059.0,6
2023.0,IIITU,CSE (BTech),4,AI,OPEN,F,25078.0,25851.0,6
2023.0,IIITU,CSE (BTech),4,AI,OPEN (PwD),GN,913.0,913.0,6
2023.0,IIITU,CSE (BTech),4,AI,EWS,GN,4569.0,4870.0,6
2023.0,IIITU,CSE (BTech),4,AI,OBC-NCL,GN,8007.0,10959.0,6
2023.0,IIITU,CSE (BTech),4,AI,OBC-NCL,F,10269.0,10269.0,6
2023.0,IIITU,CSE (BTech),4,AI,SC,GN,3435.0,5737.0,6
2023.0,IIITU,CSE (BTech),4,AI,ST,GN,2684.0,3255.0,6
2023.0,IIITU,ECE (BTech),4,AI,OPEN,GN,29711.0,37252.0,6
2023.0,IIITU,ECE (BTech),4,AI,OPEN,F,31015.0,34570.0,6
2023.0,IIITU,ECE (BTech),4,AI,EWS,GN,5958.0,6474.0,6
2023.0,IIITU,ECE (BTech),4,AI,OBC-NCL,GN,10831.0,14993.0,6
2023.0,IIITU,ECE (BTech),4,AI,SC,GN,7163.0,9008.0,6
2023.0,IIITU,ECE (BTech),4,AI,SC,F,8070.0,8070.0,6
2023.0,IIITU,ECE (BTech),4,AI,ST,GN,3199.0,4510.0,6
2023.0,IIITU,IT (BTech),4,AI,OPEN,GN,27144.0,30983.0,6
2023.0,IIITU,IT (BTech),4,AI,OPEN,F,30776.0,30844.0,6
2023.0,IIITU,IT (BTech),4,AI,OPEN (PwD),GN,1537.0,1537.0,6
2023.0,IIITU,IT (BTech),4,AI,EWS,GN,5004.0,5217.0,6
2023.0,IIITU,IT (BTech),4,AI,OBC-NCL,GN,11230.0,13015.0,6
2023.0,IIITU,IT (BTech),4,AI,OBC-NCL,F,13896.0,13896.0,6
2023.0,IIITU,IT (BTech),4,AI,SC,GN,5750.0,7192.0,6
2023.0,IIITU,IT (BTech),4,AI,ST,GN,4421.0,4726.0,6
2023.0,IIITS,AI-DS (BTech),4,AI,OPEN,GN,17087.0,30151.0,6
2023.0,IIITS,AI-DS (BTech),4,AI,OPEN,F,29340.0,31168.0,6
2023.0,IIITS,AI-DS (BTech),4,AI,OPEN (PwD),GN,1927.0,1960.0,6
2023.0,IIITS,AI-DS (BTech),4,AI,EWS,GN,4655.0,5276.0,6
2023.0,IIITS,AI-DS (BTech),4,AI,OBC-NCL,GN,8343.0,12383.0,6
2023.0,IIITS,AI-DS (BTech),4,AI,OBC-NCL,F,11386.0,11386.0,6
2023.0,IIITS,AI-DS (BTech),4,AI,SC,GN,6201.0,8315.0,6
2023.0,IIITS,AI-DS (BTech),4,AI,ST,GN,1706.0,3767.0,6
2023.0,IIITS,CSE (BTech),4,AI,OPEN,GN,11064.0,27829.0,6
2023.0,IIITS,CSE (BTech),4,AI,OPEN,F,17401.0,28218.0,6
2023.0,IIITS,CSE (BTech),4,AI,OPEN (PwD),GN,524.0,1488.0,6
2023.0,IIITS,CSE (BTech),4,AI,EWS,GN,4247.0,5115.0,6
2023.0,IIITS,CSE (BTech),4,AI,EWS,F,4619.0,5072.0,6
2023.0,IIITS,CSE (BTech),4,AI,OBC-NCL,GN,7709.0,11779.0,6
2023.0,IIITS,CSE (BTech),4,AI,OBC-NCL,F,8468.0,13095.0,6
2023.0,IIITS,CSE (BTech),4,AI,OBC-NCL (PwD),GN,695.0,869.0,6
2023.0,IIITS,CSE (BTech),4,AI,SC,GN,5044.0,8104.0,6
2023.0,IIITS,CSE (BTech),4,AI,SC,F,5956.0,6784.0,6
2023.0,IIITS,CSE (BTech),4,AI,SC (PwD),GN,103.0,103.0,6
2023.0,IIITS,CSE (BTech),4,AI,ST,GN,1427.0,3688.0,6
2023.0,IIITS,CSE (BTech),4,AI,ST,F,3044.0,3044.0,6
2023.0,IIITS,ECE (BTech),4,AI,OPEN,GN,26878.0,38934.0,6
2023.0,IIITS,ECE (BTech),4,AI,OPEN,F,31459.0,35012.0,6
2023.0,IIITS,ECE (BTech),4,AI,OPEN (PwD),GN,2145.0,2145.0,6
2023.0,IIITS,ECE (BTech),4,AI,EWS,GN,6317.0,6623.0,6
2023.0,IIITS,ECE (BTech),4,AI,OBC-NCL,GN,13003.0,15280.0,6
2023.0,IIITS,ECE (BTech),4,AI,OBC-NCL,F,14500.0,14643.0,6
2023.0,IIITS,ECE (BTech),4,AI,SC,GN,6921.0,9336.0,6
2023.0,IIITS,ECE (BTech),4,AI,SC,F,7935.0,7935.0,6
2023.0,IIITS,ECE (BTech),4,AI,ST,GN,3122.0,4083.0,6
2023.0,IIITV,CSE (BTech),4,AI,OPEN,GN,14349.0,21987.0,6
2023.0,IIITV,CSE (BTech),4,AI,OPEN,F,14659.0,28372.0,6
2023.0,IIITV,CSE (BTech),4,AI,OPEN (PwD),GN,1485.0,1529.0,6
2023.0,IIITV,CSE (BTech),4,AI,OPEN (PwD),F,1238.0,1238.0,6
2023.0,IIITV,CSE (BTech),4,AI,EWS,GN,3285.0,3646.0,6
2023.0,IIITV,CSE (BTech),4,AI,EWS,F,5214.0,5382.0,6
2023.0,IIITV,CSE (BTech),4,AI,OBC-NCL,GN,5833.0,9294.0,6
2023.0,IIITV,CSE (BTech),4,AI,OBC-NCL,F,11266.0,13356.0,6
2023.0,IIITV,CSE (BTech),4,AI,OBC-NCL (PwD),GN,741.0,766.0,6
2023.0,IIITV,CSE (BTech),4,AI,SC,GN,3763.0,6046.0,6
2023.0,IIITV,CSE (BTech),4,AI,SC,F,3502.0,6840.0,6
2023.0,IIITV,CSE (BTech),4,AI,ST,GN,2532.0,3236.0,6
2023.0,IIITV,CSE (BTech),4,AI,ST,F,3944.0,4387.0,6
2023.0,IIITV,IT (BTech),4,AI,OPEN,GN,22404.0,23671.0,6
2023.0,IIITV,IT (BTech),4,AI,OPEN,F,29158.0,30854.0,6
2023.0,IIITV,IT (BTech),4,AI,OPEN (PwD),GN,1297.0,1297.0,6
2023.0,IIITV,IT (BTech),4,AI,EWS,GN,3745.0,3821.0,6
2023.0,IIITV,IT (BTech),4,AI,EWS,F,5383.0,5383.0,6
2023.0,IIITV,IT (BTech),4,AI,OBC-NCL,GN,9367.0,10166.0,6
2023.0,IIITV,IT (BTech),4,AI,OBC-NCL,F,11639.0,13599.0,6
2023.0,IIITV,IT (BTech),4,AI,OBC-NCL (PwD),GN,791.0,791.0,6
2023.0,IIITV,IT (BTech),4,AI,SC,GN,4178.0,6928.0,6
2023.0,IIITV,IT (BTech),4,AI,SC,F,7428.0,7428.0,6
2023.0,IIITV,IT (BTech),4,AI,ST,GN,3302.0,3489.0,6
2023.0,IIITA,ECE (BTech),4,AI,OPEN,GN,4501.0,9270.0,6
2023.0,IIITA,ECE (BTech),4,AI,OPEN,F,13241.0,15613.0,6
2023.0,IIITA,ECE (BTech),4,AI,OPEN (PwD),GN,236.0,331.0,6
2023.0,IIITA,ECE (BTech),4,AI,OPEN (PwD),F,729.0,729.0,6
2023.0,IIITA,ECE (BTech),4,AI,EWS,GN,1287.0,1554.0,6
2023.0,IIITA,ECE (BTech),4,AI,EWS,F,2477.0,2783.0,6
2023.0,IIITA,ECE (BTech),4,AI,EWS (PwD),GN,100.0,100.0,6
2023.0,IIITA,ECE (BTech),4,AI,OBC-NCL,GN,2577.0,3725.0,6
2023.0,IIITA,ECE (BTech),4,AI,OBC-NCL,F,5375.0,8771.0,6
2023.0,IIITA,ECE (BTech),4,AI,OBC-NCL (PwD),GN,191.0,191.0,6
2023.0,IIITA,ECE (BTech),4,AI,SC,GN,1534.0,2472.0,6
2023.0,IIITA,ECE (BTech),4,AI,SC,F,2845.0,4163.0,6
2023.0,IIITA,ECE (BTech),4,AI,ST,GN,741.0,1101.0,6
2023.0,IIITA,ECE (BTech),4,AI,ST,F,1300.0,1903.0,6
2023.0,IIITA,IT (BTech),4,AI,OPEN,GN,672.0,5378.0,6
2023.0,IIITA,IT (BTech),4,AI,OPEN,F,3098.0,10101.0,6
2023.0,IIITA,IT (BTech),4,AI,OPEN (PwD),GN,116.0,208.0,6
2023.0,IIITA,IT (BTech),4,AI,OPEN (PwD),F,581.0,581.0,6
2023.0,IIITA,IT (BTech),4,AI,EWS,GN,696.0,953.0,6
2023.0,IIITA,IT (BTech),4,AI,EWS,F,1683.0,2029.0,6
2023.0,IIITA,IT (BTech),4,AI,EWS (PwD),GN,62.0,62.0,6
2023.0,IIITA,IT (BTech),4,AI,OBC-NCL,GN,1178.0,2424.0,6
2023.0,IIITA,IT (BTech),4,AI,OBC-NCL,F,2893.0,4539.0,6
2023.0,IIITA,IT (BTech),4,AI,OBC-NCL (PwD),GN,84.0,94.0,6
2023.0,IIITA,IT (BTech),4,AI,SC,GN,321.0,1335.0,6
2023.0,IIITA,IT (BTech),4,AI,SC,F,1819.0,2714.0,6
2023.0,IIITA,IT (BTech),4,AI,SC (PwD),GN,22.0,47.0,6
2023.0,IIITA,IT (BTech),4,AI,ST,GN,207.0,654.0,6
2023.0,IIITA,IT (BTech),4,AI,ST,F,859.0,1187.0,6
2023.0,IIITA,ITBI (BTech),4,AI,OPEN,GN,3483.0,5780.0,6
2023.0,IIITA,ITBI (BTech),4,AI,OPEN,F,10320.0,10455.0,6
2023.0,IIITA,ITBI (BTech),4,AI,OPEN (PwD),GN,319.0,319.0,6
2023.0,IIITA,ITBI (BTech),4,AI,EWS,GN,956.0,1000.0,6
2023.0,IIITA,ITBI (BTech),4,AI,EWS,F,2373.0,2373.0,6
2023.0,IIITA,ITBI (BTech),4,AI,OBC-NCL,GN,2439.0,2598.0,6
2023.0,IIITA,ITBI (BTech),4,AI,OBC-NCL,F,4727.0,4841.0,6
2023.0,IIITA,ITBI (BTech),4,AI,OBC-NCL (PwD),GN,187.0,187.0,6
2023.0,IIITA,ITBI (BTech),4,AI,SC,GN,1080.0,1514.0,6
2023.0,IIITA,ITBI (BTech),4,AI,SC,F,2744.0,2744.0,6
2023.0,IIITA,ITBI (BTech),4,AI,ST,GN,679.0,766.0,6
2023.0,IIITA,ITBI (BTech),4,AI,ST,F,1228.0,1228.0,6
2023.0,IIITDM Kancheepuram,ECE (DD),5,AI,OPEN,GN,21555.0,33695.0,6
2023.0,IIITDM Kancheepuram,ECE (DD),5,AI,EWS,GN,5811.0,6579.0,6
2023.0,IIITDM Kancheepuram,ECE (DD),5,AI,OBC-NCL,GN,10554.0,11813.0,6
2023.0,IIITDM Kancheepuram,ECE (DD),5,AI,OBC-NCL (PwD),GN,1165.0,1165.0,6
2023.0,IIITDM Kancheepuram,ECE (DD),5,AI,SC,GN,6400.0,7472.0,6
2023.0,IIITDM Kancheepuram,ECE (DD),5,AI,ST,GN,2512.0,2512.0,6
2023.0,IIITDM Kancheepuram,ECE-VLSI (DD),5,AI,OPEN,GN,20021.0,32242.0,6
2023.0,IIITDM Kancheepuram,ECE-VLSI (DD),5,AI,OPEN (PwD),GN,1012.0,1012.0,6
2023.0,IIITDM Kancheepuram,ECE-VLSI (DD),5,AI,EWS,GN,5720.0,6153.0,6
2023.0,IIITDM Kancheepuram,ECE-VLSI (DD),5,AI,OBC-NCL,GN,10691.0,11225.0,6
2023.0,IIITDM Kancheepuram,ECE-VLSI (DD),5,AI,SC,GN,4531.0,6518.0,6
2023.0,IIITDM Kancheepuram,ECE-VLSI (DD),5,AI,ST,GN,2550.0,2763.0,6
2023.0,IIITDM Kancheepuram,CSE (BTech),4,AI,OPEN,GN,10753.0,16986.0,6
2023.0,IIITDM Kancheepuram,CSE (BTech),4,AI,OPEN,F,11974.0,18398.0,6
2023.0,IIITDM Kancheepuram,CSE (BTech),4,AI,OPEN (PwD),GN,488.0,488.0,6
2023.0,IIITDM Kancheepuram,CSE (BTech),4,AI,OPEN (PwD),F,865.0,865.0,6
2023.0,IIITDM Kancheepuram,CSE (BTech),4,AI,EWS,GN,2499.0,2879.0,6
2023.0,IIITDM Kancheepuram,CSE (BTech),4,AI,EWS,F,3242.0,3366.0,6
2023.0,IIITDM Kancheepuram,CSE (BTech),4,AI,OBC-NCL,GN,4251.0,6457.0,6
2023.0,IIITDM Kancheepuram,CSE (BTech),4,AI,OBC-NCL,F,6751.0,7604.0,6
2023.0,IIITDM Kancheepuram,CSE (BTech),4,AI,OBC-NCL (PwD),GN,361.0,361.0,6
2023.0,IIITDM Kancheepuram,CSE (BTech),4,AI,SC,GN,2169.0,3743.0,6
2023.0,IIITDM Kancheepuram,CSE (BTech),4,AI,SC,F,4140.0,5572.0,6
2023.0,IIITDM Kancheepuram,CSE (BTech),4,AI,ST,GN,1238.0,1710.0,6
2023.0,IIITDM Kancheepuram,CSE (BTech),4,AI,ST,F,2285.0,2285.0,6
2023.0,IIITDM Kancheepuram,CSE (DD),5,AI,OPEN,GN,10931.0,21779.0,6
2023.0,IIITDM Kancheepuram,CSE (DD),5,AI,OPEN (PwD),GN,1083.0,1083.0,6
2023.0,IIITDM Kancheepuram,CSE (DD),5,AI,EWS,GN,3269.0,4185.0,6
2023.0,IIITDM Kancheepuram,CSE (DD),5,AI,OBC-NCL,GN,7865.0,9236.0,6
2023.0,IIITDM Kancheepuram,CSE (DD),5,AI,OBC-NCL (PwD),GN,452.0,452.0,6
2023.0,IIITDM Kancheepuram,CSE (DD),5,AI,SC,GN,3923.0,4502.0,6
2023.0,IIITDM Kancheepuram,CSE (DD),5,AI,ST,GN,1652.0,2167.0,6
2023.0,IIITDM Kancheepuram,CSE-AI (BTech),4,AI,OPEN,GN,8539.0,17188.0,6
2023.0,IIITDM Kancheepuram,CSE-AI (BTech),4,AI,OPEN,F,10596.0,19586.0,6
2023.0,IIITDM Kancheepuram,CSE-AI (BTech),4,AI,OPEN (PwD),GN,784.0,784.0,6
2023.0,IIITDM Kancheepuram,CSE-AI (BTech),4,AI,EWS,GN,2576.0,2895.0,6
2023.0,IIITDM Kancheepuram,CSE-AI (BTech),4,AI,EWS,F,3297.0,3297.0,6
2023.0,IIITDM Kancheepuram,CSE-AI (BTech),4,AI,OBC-NCL,GN,4218.0,6915.0,6
2023.0,IIITDM Kancheepuram,CSE-AI (BTech),4,AI,OBC-NCL,F,8289.0,8542.0,6
2023.0,IIITDM Kancheepuram,CSE-AI (BTech),4,AI,OBC-NCL (PwD),GN,396.0,396.0,6
2023.0,IIITDM Kancheepuram,CSE-AI (BTech),4,AI,SC,GN,2029.0,3874.0,6
2023.0,IIITDM Kancheepuram,CSE-AI (BTech),4,AI,SC,F,4862.0,4862.0,6
2023.0,IIITDM Kancheepuram,CSE-AI (BTech),4,AI,ST,GN,1662.0,1817.0,6
2023.0,IIITDM Kancheepuram,CSE-AI (BTech),4,AI,ST,F,2556.0,2556.0,6
2023.0,IIITDM Kancheepuram,ECE (BTech),4,AI,OPEN,GN,16473.0,26657.0,6
2023.0,IIITDM Kancheepuram,ECE (BTech),4,AI,OPEN,F,18674.0,26978.0,6
2023.0,IIITDM Kancheepuram,ECE (BTech),4,AI,OPEN (PwD),GN,928.0,1993.0,6
2023.0,IIITDM Kancheepuram,ECE (BTech),4,AI,EWS,GN,4114.0,4745.0,6
2023.0,IIITDM Kancheepuram,ECE (BTech),4,AI,EWS,F,4656.0,5018.0,6
2023.0,IIITDM Kancheepuram,ECE (BTech),4,AI,OBC-NCL,GN,7301.0,9893.0,6
2023.0,IIITDM Kancheepuram,ECE (BTech),4,AI,OBC-NCL,F,9139.0,11829.0,6
2023.0,IIITDM Kancheepuram,ECE (BTech),4,AI,SC,GN,4285.0,5731.0,6
2023.0,IIITDM Kancheepuram,ECE (BTech),4,AI,SC,F,5999.0,6325.0,6
2023.0,IIITDM Kancheepuram,ECE (BTech),4,AI,ST,GN,1070.0,2343.0,6
2023.0,IIITDM Kancheepuram,ECE (BTech),4,AI,ST,F,2813.0,2908.0,6
2023.0,IIITDM Kancheepuram,ME (BTech),4,AI,OPEN,GN,33030.0,46172.0,6
2023.0,IIITDM Kancheepuram,ME (BTech),4,AI,OPEN,F,31986.0,46040.0,6
2023.0,IIITDM Kancheepuram,ME (BTech),4,AI,EWS,GN,7539.0,7708.0,6
2023.0,IIITDM Kancheepuram,ME (BTech),4,AI,EWS,F,8950.0,9595.0,6
2023.0,IIITDM Kancheepuram,ME (BTech),4,AI,OBC-NCL,GN,13436.0,15881.0,6
2023.0,IIITDM Kancheepuram,ME (BTech),4,AI,OBC-NCL,F,13549.0,17991.0,6
2023.0,IIITDM Kancheepuram,ME (BTech),4,AI,SC,GN,6300.0,8868.0,6
2023.0,IIITDM Kancheepuram,ME (BTech),4,AI,SC,F,8863.0,9566.0,6
2023.0,IIITDM Kancheepuram,ME (BTech),4,AI,ST,GN,2778.0,3693.0,6
2023.0,IIITDM Kancheepuram,ME (BTech),4,AI,ST,F,4700.0,4700.0,6
2023.0,IIITDM Kancheepuram,SM (BTech),4,AI,OPEN,GN,37317.0,46080.0,6
2023.0,IIITDM Kancheepuram,SM (BTech),4,AI,OPEN,F,36898.0,46008.0,6
2023.0,IIITDM Kancheepuram,SM (BTech),4,AI,OPEN (PwD),GN,1725.0,1725.0,6
2023.0,IIITDM Kancheepuram,SM (BTech),4,AI,EWS,GN,7714.0,9113.0,6
2023.0,IIITDM Kancheepuram,SM (BTech),4,AI,EWS,F,8386.0,8386.0,6
2023.0,IIITDM Kancheepuram,SM (BTech),4,AI,OBC-NCL,GN,13642.0,15063.0,6
2023.0,IIITDM Kancheepuram,SM (BTech),4,AI,OBC-NCL,F,15479.0,17489.0,6
2023.0,IIITDM Kancheepuram,SM (BTech),4,AI,SC,GN,6548.0,9503.0,6
2023.0,IIITDM Kancheepuram,SM (BTech),4,AI,SC,F,7378.0,7378.0,6
2023.0,IIITDM Kancheepuram,SM (BTech),4,AI,ST,GN,3674.0,3817.0,6
2023.0,IIITDM Kancheepuram,SM (BTech),4,AI,ST,F,5069.0,5069.0,6
2023.0,IIITDMJ,CSE (BTech),4,AI,OPEN,GN,8582.0,14584.0,6
2023.0,IIITDMJ,CSE (BTech),4,AI,OPEN,F,16912.0,22392.0,6
2023.0,IIITDMJ,CSE (BTech),4,AI,OPEN (PwD),GN,346.0,763.0,6
2023.0,IIITDMJ,CSE (BTech),4,AI,OPEN (PwD),F,1572.0,1572.0,6
2023.0,IIITDMJ,CSE (BTech),4,AI,EWS,GN,2131.0,2360.0,6
2023.0,IIITDMJ,CSE (BTech),4,AI,EWS,F,3462.0,4123.0,6
2023.0,IIITDMJ,CSE (BTech),4,AI,EWS (PwD),GN,133.0,133.0,6
2023.0,IIITDMJ,CSE (BTech),4,AI,OBC-NCL,GN,3478.0,5506.0,6
2023.0,IIITDMJ,CSE (BTech),4,AI,OBC-NCL,F,7143.0,10519.0,6
2023.0,IIITDMJ,CSE (BTech),4,AI,OBC-NCL (PwD),GN,344.0,431.0,6
2023.0,IIITDMJ,CSE (BTech),4,AI,OBC-NCL (PwD),F,1185.0,1185.0,6
2023.0,IIITDMJ,CSE (BTech),4,AI,SC,GN,1959.0,3389.0,6
2023.0,IIITDMJ,CSE (BTech),4,AI,SC,F,3363.0,5414.0,6
2023.0,IIITDMJ,CSE (BTech),4,AI,SC (PwD),GN,129.0,144.0,6
2023.0,IIITDMJ,CSE (BTech),4,AI,ST,GN,834.0,1624.0,6
2023.0,IIITDMJ,CSE (BTech),4,AI,ST,F,1724.0,1806.0,6
2023.0,IIITDMJ,ECE (BTech),4,AI,OPEN,GN,14592.0,20213.0,6
2023.0,IIITDMJ,ECE (BTech),4,AI,OPEN,F,23293.0,27827.0,6
2023.0,IIITDMJ,ECE (BTech),4,AI,OPEN (PwD),GN,860.0,1797.0,6
2023.0,IIITDMJ,ECE (BTech),4,AI,OPEN (PwD),F,1763.0,1763.0,6
2023.0,IIITDMJ,ECE (BTech),4,AI,EWS,GN,2997.0,3476.0,6
2023.0,IIITDMJ,ECE (BTech),4,AI,EWS,F,4378.0,5479.0,6
2023.0,IIITDMJ,ECE (BTech),4,AI,OBC-NCL,GN,5790.0,7910.0,6
2023.0,IIITDMJ,ECE (BTech),4,AI,OBC-NCL,F,11336.0,13494.0,6
2023.0,IIITDMJ,ECE (BTech),4,AI,SC,GN,3454.0,4310.0,6
2023.0,IIITDMJ,ECE (BTech),4,AI,SC,F,5648.0,6887.0,6
2023.0,IIITDMJ,ECE (BTech),4,AI,ST,GN,1696.0,2145.0,6
2023.0,IIITDMJ,ECE (BTech),4,AI,ST,F,2429.0,2478.0,6
2023.0,IIITDMJ,ME (BTech),4,AI,OPEN,GN,36064.0,42814.0,6
2023.0,IIITDMJ,ME (BTech),4,AI,OPEN,F,42448.0,52355.0,6
2023.0,IIITDMJ,ME (BTech),4,AI,EWS,GN,6850.0,7535.0,6
2023.0,IIITDMJ,ME (BTech),4,AI,EWS,F,8738.0,9589.0,6
2023.0,IIITDMJ,ME (BTech),4,AI,OBC-NCL,GN,13363.0,16028.0,6
2023.0,IIITDMJ,ME (BTech),4,AI,OBC-NCL,F,18977.0,20618.0,6
